Image_Name,Orig_Image_Name,Category,Alt,Type,Caption,URL_Image,URL_Info
image_1007,viet3788.png,Vietnam War,Cu Chi Tunnels. Hidden entrance.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels.Hidden entrance. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=187
image_1008,viet3759.png,Vietnam War,Cu Chi Tunnels. Tunnel entrance.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Tunnel entrance..|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=188
image_1009,viet3767.png,Vietnam War,Cu Chi Tunnels. Air vent.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels.Air vent. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=189
image_1010,viet3785.png,Vietnam War,Cu Chi Tunnels. Entrance.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Entrance. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=190
image_1011,viet3762.png,Vietnam War,Cu Chi Tunnels. Tunnel entry.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Tunnel entry. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=191
image_1012,viet3797.png,Vietnam War,Cu Chi Tunnels. Tool used for digging tunnels.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels.Tool used for digging tunnels. . |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=192
image_1013,viet3679.png,Vietnam War,Volunteer Youths.,20th c Vietnamese Social Realist Painting,NGUYEN Tien|Volunteer Youths. |c 1978| Communist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=193
image_1014,viet3674.png,Vietnam War,"Ms. Phan Thi Mai, a chief of Loi Thun Commune.",20th c Vietnamese Social Realist Painting,"QUACH Phong|Ms. Phan Thi Mai, a chief of Loi Thun Commune.|c 1960s| Communist",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=194
image_1015,viet3776.png,Vietnam War,Cu Chi Tunnels. Diorama with Viet Kong making weapons from bombs.,20th c Vietnamese Industrial Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Diorama with Viet Kong making weapons from bombs. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=195
image_1016,viet3793.png,Vietnam War,Cu Chi Tunnels.  Salvaged American bombs.,20th c Vietnamese Industrial Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Salvaged American bombs. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=196
image_1017,viet3775.png,Vietnam War,Cu Chi Tunnels. Diorama with Viet Kong making weapons.,20th c Vietnamese Industrial Environment,VIETNAMESE MODERN|Cu Chi Tunnels.Diorama with Viet Kong making weapons.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=197
image_1018,viet3777.png,Vietnam War,Cu Chi Tunnels. Diorama with Viet Kong making weapons from bombs.,20th c Vietnamese Industrial Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Diorama with Viet Kong making weapons from bombs. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=198
image_1019,viet3778.png,Vietnam War,Cu Chi Tunnels. Weapons constructed by Viet Kong.,20th c Vietnamese Industrial Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Weapons constructed by Viet Kong.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=199
image_1020,viet3450.png,Vietnam War,US military shells used in Vietnam.,20th c American Industrial Industrial Arts,AMERICAN | US military shells used in Vietnam.US military shells used in Vietnam.. |1960s| Vietnamese | Photo-journalist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=200
image_1021,viet3789.png,Vietnam War,Cu Chi Tunnels. Medical field hospital.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Medical field hospital.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=201
image_1022,viet3790.png,Vietnam War,Cu Chi Tunnels. Living quarters.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Living quarters. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=202
image_1023,viet3786.png,Vietnam War,Cu Chi Tunnels. Living diorama of Viet Kong making shoes from tires.,20th c Vietnamese Industrial Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Living diorama of Viet Kong making shoes from tires. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=203
image_1024,viet3764.png,Vietnam War,Cu Chi Tunnels. Diorama with Viet Kong soldiers.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Diorama with Viet Kong soldiers.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=204
image_1025,viet3763.png,Vietnam War,Cu Chi Tunnels. Diorama with a Viet Kong soldier.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Diorama with a Viet Kong soldier.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=205
image_1026,viet3765.png,Vietnam War,Cu Chi Tunnels. Young Vietnamese in diorama with a Viet Kong soldier.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Young Vietnamese in diorama with a Viet Kong soldier.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=206
image_1027,viet3768.png,Vietnam War,Cu Chi Tunnels. American tank captured at Cu Chi.,20th c Vietnamese Industrial Environment,AMERICAN MODERN|Cu Chi Tunnels. American tank captured at Cu Chi. |c. 1970| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=207
image_1028,viet3761.png,Vietnam War,Cu Chi Tunnels. Man trap.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Man trap.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=208
image_1029,viet3773.png,Vietnam War,Cu Chi Tunnels. Man trap with illustration.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Man trap with illustration. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=209
image_1030,viet3770.png,Vietnam War,Cu Chi Tunnels. Man traps.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Man traps.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=210
image_1031,viet3774.png,Vietnam War,Cu Chi Tunnels. Man traps.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Man traps. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=211
image_1032,viet3771.png,Vietnam War,Cu Chi Tunnels. Man traps.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Man traps.|c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=212
image_1033,viet3772.png,Vietnam War,Cu Chi Tunnels. Man trap illustration.,20th c Vietnamese Vernacular Environment,VIETNAMESE MODERN|Cu Chi Tunnels. Man trap illustration. |c. 1965-1972| Viet Cong,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=213
image_1034,viet5389.png,Vietnam War,"Hoa Lo Prison (""Hanoi Hilton""). Entry door with Vietnamese guide.",Hanoi. Vietnamese French Colonial Architecture,"VIETNAMESE|Hanoi. Hoa Lo Prison (""Hanoi Hilton""). Entry door with Vietnamese guide.|c. 1896-1954",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=214
image_1035,viet5384.png,Vietnam War,"Hoa Lo Prison (""Hanoi Hilton"").",Hanoi. Vietnamese French Colonial Architecture,"VIETNAMESE|Hanoi. Hoa Lo Prison (""Hanoi Hilton""). . |c. 1896",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=215
image_1036,viet5418.png,Vietnam War,Hoa Lo Prison. Bed used by American prisoners.,Hanoi. Vietnamese Industrial Furnishings,VIETNAMESE|Hanoi. Hoa Lo PrisonBed used by American prisoners.|c. 1966-1973,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=216
image_1037,viet5415.png,Vietnam War,Hoa Lo Prison. Objects used by American prisoners.,Hanoi. Vietnamese Commercial Applied Arts,VIETNAMESE|Hanoi. Hoa Lo Prison Objects used by American prisoners..|c. 1966-1973,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=217
image_1038,viet5420.png,Vietnam War,Hoa Lo Prison. Ho Chi Minh New Year's message.,Hanoi. Vietnamese Document,VIETNAMESE|Hanoi. Hoa Lo PrisonHo Chi Minh New Year's message.|c. 1969,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=218
image_1039,viet5417.png,Vietnam War,"The Hanoi army & peope pull pilot John McCain out of Tru Lake. Oct 26, 1967.",Hanoi. Vietnamese Documentary Photography,"VIETNAMESE|The Hanoi army & peope pull pilot John McCain out of Tru Lake. Oct 26, 1967.|c. 1967",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=219
image_1040,viet5416.png,Vietnam War,Hoa Lo Prison. Uniform worn by John McCain when he was shot down.,Hanoi. Vietnamese Vernacular Textiles,AMERICAN|Hanoi.Hoa Lo Prison. Uniform worn by John McCain when he was shot down.|c. 1966,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=220
image_1041,viet5421.png,Vietnam War,"Vietnamese Army doctors treat John McCain's wound  Oct 26, 1967.",Hanoi. Vietnamese Documentary Photography,"VIETNAMESE|TVietnamese Army doctors treat John McCain's wound.Oct 26, 1967.|c. 1967",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=221
image_1042,viet5411.png,Vietnam War,Senator John McCain visits Hoa Lo prison in April 2000.,Hanoi. Vietnamese Documentary Photography,VIETNAMESE|Senator John McCain visits Hoa Lo prison in April 2000. |c. 2000,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=222
image_1043,viet3408.png,Vietnam War,American POWs returned to US Governemnt at Gia Lam Airport Feb 12 1973.,20th c Vietnamese Photo-journalist Photography,VIETNAMESE Anonymous | American POWs returned to US Governemnt at Gia Lam Airport Feb 12 1973.|1973| American| Journalist.,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=223
image_1044,viet5419.png,Vietnam War,"On Feb 12 1973 the  first American pilots left the Hoa Lo Prison, Hanoi.",Hanoi. Vietnamese Documentary Photography,"VIETNAMESE|On Feb 12 1973 the first American pilots left the Hoa Lo Prison, Hanoi.|c. 1973",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=224
image_1045,viet3409.png,Vietnam War,American Expeditionary forces withdraw from Vietnam Mar141973 from Tan Son Nhat.,20th c Vietnamese Photo-journalist Photography,VIETNAMESE Anonymous | American Expeditionary forces withdraw from Vietnam Mar141973 from Tan Son Nhat.|1973| American| Journalist.,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=225
image_1046,viet3410.png,Vietnam War,Evacuation of Saigon.,20th c Vietnamese Photo-journalist Photography,VIETNAMESE Anonymous | Evacuation of Saigon. |1975| American| Journalist.,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=226
image_1047,viet4074.png,Vietnam War,Americans bringing supplies to South Vietnamese troops.,20th c Vietnamese Photo-journalist Photography,AMERICAN Anonymous |Americans bringing supplies to South Vietnamese troops.|1962-1970| American| Journalist.,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=227
image_1048,viet5422.png,Vietnam War,"President Tran Duc Long welcomes US President William J. Clinton July 12, 1995",Hanoi. Vietnamese Documentary Photography,"VIETNAMESE|TPresident Tran Duc Long welcomes US President William J. Clinton July 12, 1995 |c. 1995",http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=19,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=228
image_1049,viet3412.png,Vietnam War,Robert McNamera quotion regarding Vietnam war in his memoires.,20th c American Photo-journalist Photography,AMERICAN Anonymous | Robert McNamera quotion regarding Vietnam warin his memoires. . |1980s| American| Journalist.,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=20,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=229
image_1050,viet3461.png,Vietnam War,Vietnamese Golden anniversary of defeat of the French at Dien Bien Phu.,21st c Vietnamese Photo journalist Photography,VIETNAMESE Anonymous |Vietnamese Golden anniversary of defeat of the French at Dien Bien Phu.|2004|Vietnamese| Journalist.,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222200%22&sort=0&page=20,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222200%22&sort=0&page=230
