Image_ID,Image_Name,Orig_Image_Name,URL_Image,URL_Info,Image_Details,Caption
1242,image_1242,lat03045.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=181,protest 1967 1970 1985 2002 myan 3rd soldier 20th c american postmodern painting garcia rupert 1967 1970 1985 2002 myan 3rd soldier 2002 american postmodern,GARCIA Rupert | 1967; 1970; 1985; 2002 (Myan; 3rd Soldier). | 2002 | American | Postmodern
1243,image_1243,balk6761.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=182,protest croatian political protesters 21st c croatian people cohen kathleen croatian political protesters 2014 croatian balk6761,COHEN Kathleen | Croatian Political Protesters. | 2014 | Croatian | | balk6761
1244,image_1244,russ7864.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=183,protest political tshirt 21st c russian popular culture graphic design russian political tshirt 2004 russian popular culture,RUSSIAN | Political t-shirt. | 2004 | Russian | Popular Culture
1245,image_1245,nyne1663.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=184,protest hiding bush isnt always easy 21st c american pop graphic arts steckelhiding bush isnt always easypop2008americankathleen cohen,STECKEL|Hiding Bush isn't always easy. |Pop|2008|American|Â©Kathleen Cohen|
1246,image_1246,cali0529.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=185,protest life liberty and the pursuit of happiness 21st c american political graphic design fein clinton life liberty and the pursuit of happiness2004 american,"""FEIN Clinton | Life, Liberty, and the Pursuit of Happiness. |2004| American"""
1247,image_1247,rush6948.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=186,protest paris beaubourg 2006 islamic project 20th c russian conceptual photography aes group islamic project paris beaubourg 2006 1996 russian conceptual,AES GROUP | Islamic Project. Paris. Beaubourg (2006). | 1996 | Russian | Conceptual
1248,image_1248,rush6949.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=187,protest moscow 2006 islamic project 20th c russian conceptual photography aes group islamic project moscow 2006 1996 russian conceptual,AES GROUP | Islamic Project. Moscow (2006). | 1996 | Russian | Conceptual
1249,image_1249,rush6947.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=188,protest guggenheim museum nyc 2006 islamic project 20th c russian conceptual photography aes group islamic project guggenheim museum nyc 2006 1996 russian conceptual,AES GROUP | Islamic Project. Guggenheim Museum NYC (2006). | 1996 | Russian | Conceptual
1250,image_1250,rush6946.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=189,protest witness to the future new liberty 2006 islamic project 20th c russian conceptual photography aes group islamic project witness to the future new liberty 2006 1996 russian conceptual,AES GROUP | Islamic Project. Witness to the Future: New Liberty (2006). | 1996 | Russian | Conceptual
1251,image_1251,cali0523.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=190,protest better be the last 21st c american political graphic arts fein clinton better be the last2004 american,FEIN Clinton | Better Be the Last. |2004| American
1252,image_1252,cali0540.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=191,protest things go better 21st c american political graphic arts fein clinton things go better2004 american,FEIN Clinton | Things Go Better. |2004| American
1253,image_1253,cali0525.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=16,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=192,protest guess who 21st c american political graphic arts fein clinton numb and number guess who2004 american,FEIN Clinton | Numb and Number: Guess Who?|2004| American
1254,image_1254,cali0535.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=193,protest i want you to find osama 21st c american political graphic design fein clinton i want you to find osama2004 american,FEIN Clinton | I Want You to Find Osama. |2004| American
1255,image_1255,misc0385.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=194,protest requiem for john f kennedy 20th c american neoexpressionist painting powers harry requiem for john f kennedy 1963 american neo expressionist,POWERS Harry | Requiem for John F. Kennedy | 1963 | American | Neo Expressionist
1256,image_1256,berh5386.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=195,protest falun gong antichina demonstration may 2007 21st c german popular culture environment cohen kathleen falun gong antichina demonstration may 2007 2007 german popular culture kathleen cohen berh5386,"""COHEN Kathleen | Falun Gong anti-China demonstration, May 2007. | 2007 | German | Popular Culture | Â©Kathleen Cohen | berh5386"""
1257,image_1257,berh5387.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=196,protest falun gong antichina demonstration may 2007 21st c german popular culture environment cohen kathleen falun gong antichina demonstration may 2007 2007 german popular culture kathleen cohen berh5387,"""COHEN Kathleen | Falun Gong anti-China demonstration, May 2007. | 2007 | German | Popular Culture | Â©Kathleen Cohen | berh5387"""
1258,image_1258,berh5389.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=197,protest falun gong antichina demonstration may 2007 21st c german popular culture environment cohen kathleen falun gong antichina demonstration may 2007 2007 german popular culture kathleen cohen berh5389,"""COHEN Kathleen | Falun Gong anti-China demonstration, May 2007. | 2007 | German | Popular Culture | Â©Kathleen Cohen | berh5389"""
1259,image_1259,berh5390.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=198,protest falun gong antichina demonstration may 2007 21st c german popular culture environment cohen kathleen falun gong antichina demonstration may 2007 2007 german popular culture kathleen cohen berh5390,"""COHEN Kathleen | Falun Gong anti-China demonstration, May 2007. | 2007 | German | Popular Culture | Â©Kathleen Cohen | berh5390"""
1260,image_1260,berh5391.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=199,protest falun gong antichina demonstration may 2007 21st c german popular culture environment cohen kathleen falun gong antichina demonstration may 2007 2007 german popular culture kathleen cohen berh5391,"""COHEN Kathleen | Falun Gong anti-China demonstration, May 2007. | 2007 | German | Popular Culture | Â©Kathleen Cohen | berh5391"""
1261,image_1261,berh5392.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=200,protest falun gong antichina demonstration may 2007 21st c german popular culture environment cohen kathleen falun gong antichina demonstration may 2007 2007 german popular culture kathleen cohen berh5392,"""COHEN Kathleen | Falun Gong anti-China demonstration, May 2007. | 2007 | German | Popular Culture | Â©Kathleen Cohen | berh5392"""
1262,image_1262,berh5393.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=201,protest falun gong antichina demonstration may 2007 21st c german popular culture environment cohen kathleen falun gong antichina demonstration may 2007 2007 german popular culture kathleen cohen berh5393,"""COHEN Kathleen | Falun Gong anti-China demonstration, May 2007. | 2007 | German | Popular Culture | Â©Kathleen Cohen | berh5393"""
1263,image_1263,berh5395.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=202,protest falun gong antichina demonstration may 2007 21st c german popular culture environment cohen kathleen falun gong antichina demonstration may 2007 2007 german popular culture kathleen cohen berh5395,"""COHEN Kathleen | Falun Gong anti-China demonstration, May 2007. | 2007 | German | Popular Culture | Â©Kathleen Cohen | berh5395"""
1264,image_1264,eur11086.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=203,protest man confronts tanks in tiananmen square 5 june 1989 20th c chinese journalistic photography widener jeff man confronts tanks in tiananmen square 5 june 1989 5 june 1989 chinesejournalist,WIDENER Jeff | Man confronts tanks in Tiananmen Square 5 June 1989. | 5 June 1989 | Chinese |Journalist
1265,image_1265,sanf7433.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=17,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=204,protest the boxer 20th c american expressionist painting liu hung cham woman b 1948 the boxerexpressionist1998kathleen cohensanf7433,LIU Hung (Ch-Am woman b 1948)| The Boxer. |Expressionist|1998||Â©Kathleen Cohen|sanf7433
1266,image_1266,hamb5911.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=205,protest six chairs from project fairytale 21st c chinese political performance ai weiweisix chairs from project fairytale 2007political criticismdocumenta,Ai WEIWEI.|Six Chairs from Project Fairytale. | 2007|Political criticism |Documenta
1267,image_1267,turk7957.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=208,protest female al jazeera announcer showing the hajj pilgrimage 21st c anatolian journalistic film  video al jazeerafemale al jazeera announcer showing the hajj pilgrimage2011,AL JAZEERA|Female Al Jazeera announcer showing the Hajj pilgrimage. |2011
1268,image_1268,turk7961.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=209,protest female al jazeera announcer october demonstrators 21st c qatar journalistic film  video al jazeerafemale al jazeera announcer october demonstrators2011,AL JAZEERA|Female Al Jazeera announcer October demonstrators.|2011
1269,image_1269,turk7967.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=210,protest al jazeera announcer with antigadhaf tunisian demonstrators 21st c qatar journalistic film  video al jazeeraal jazeera announcer with antigadhaf tunisian demonstrators 2011,AL JAZEERA|Al Jazeera announcer with anti-Gadhaf Tunisian demonstrators. .|2011
1270,image_1270,lacm1830.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=211,protest conspiracy 20th c american realist painting biberman edward conspiracy c 1955 american realist,BIBERMAN Edward | Conspiracy. | c. 1955 | American | Realist
1271,image_1271,work2039.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=212,protest labor day parade 20th c american social realist painting bieberman edward labor day parade american social realism,BIEBERMAN Edward | Labor Day Parade. | | American | Social Realism
1272,image_1272,oakl0986.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=213,protest students with peace symbol 21st c american environment cohen kathleen students with peace symbol 21st c american,COHEN Kathleen| Students with Peace Symbol. | 21st c | American |
1273,image_1273,oakl3306.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%222206%22&sort=0&page=18,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%222206%22&sort=0&page=214,protest poster  cleaver for president of the united states of america 20th c american illustration graphic design americanposter  cleaver for president of the united states of america 1964,AMERICAN |Poster : Cleaver for President of the United States of America.| 1964
